,0,1,2
930,None,04:00:00,Monday
931,None,05:00:00,Monday
932,None,06:00:00,Monday
933,None,07:00:00,Monday
934,None,08:00:00,Monday
935,None,09:00:00,Monday
936,None,10:00:00,Monday
937,None,11:00:00,Monday
938,None,12:00:00,Monday
939,None,13:00:00,Monday
940,None,14:00:00,Monday
941,None,15:00:00,Monday
942,None,16:00:00,Monday
943,None,17:00:00,Monday
944,None,18:00:00,Monday
945,None,19:00:00,Monday
946,None,20:00:00,Monday
947,None,21:00:00,Monday
948,None,22:00:00,Monday
949,None,23:00:00,Monday
950,None,00:00:00,Tuesday
951,None,01:00:00,Tuesday
952,None,02:00:00,Tuesday
953,None,03:00:00,Tuesday
954,None,04:00:00,Tuesday
955,None,05:00:00,Tuesday
956,None,06:00:00,Tuesday
957,None,07:00:00,Tuesday
958,None,08:00:00,Tuesday
959,None,09:00:00,Tuesday
960,None,10:00:00,Tuesday
961,None,11:00:00,Tuesday
962,None,12:00:00,Tuesday
963,None,13:00:00,Tuesday
964,None,14:00:00,Tuesday
965,None,15:00:00,Tuesday
966,None,16:00:00,Tuesday
967,None,17:00:00,Tuesday
968,None,18:00:00,Tuesday
969,None,19:00:00,Tuesday
970,None,20:00:00,Tuesday
971,None,21:00:00,Tuesday
972,None,22:00:00,Tuesday
973,None,23:00:00,Tuesday
974,None,00:00:00,Wednesday
975,None,01:00:00,Wednesday
976,None,02:00:00,Wednesday
977,None,03:00:00,Wednesday
978,None,04:00:00,Wednesday
979,None,05:00:00,Wednesday
980,None,06:00:00,Wednesday
981,None,07:00:00,Wednesday
982,None,08:00:00,Wednesday
983,None,09:00:00,Wednesday
984,None,10:00:00,Wednesday
985,None,11:00:00,Wednesday
986,None,12:00:00,Wednesday
987,None,13:00:00,Wednesday
988,None,14:00:00,Wednesday
989,None,15:00:00,Wednesday
990,None,16:00:00,Wednesday
991,None,17:00:00,Wednesday
992,None,18:00:00,Wednesday
993,None,19:00:00,Wednesday
994,None,20:00:00,Wednesday
995,None,21:00:00,Wednesday
996,None,22:00:00,Wednesday
997,None,23:00:00,Wednesday
998,None,00:00:00,Thursday
999,None,01:00:00,Thursday
1000,None,02:00:00,Thursday
1001,None,03:00:00,Thursday
1002,None,04:00:00,Thursday
1003,None,05:00:00,Thursday
1004,None,06:00:00,Thursday
1005,None,07:00:00,Thursday
1006,None,08:00:00,Thursday
1007,None,09:00:00,Thursday
1008,None,10:00:00,Thursday
1009,None,11:00:00,Thursday
1010,None,12:00:00,Thursday
1011,None,13:00:00,Thursday
1012,None,14:00:00,Thursday
1013,None,15:00:00,Thursday
1014,None,16:00:00,Thursday
1015,None,17:00:00,Thursday
1016,None,18:00:00,Thursday
1017,None,19:00:00,Thursday
1018,None,20:00:00,Thursday
1019,None,21:00:00,Thursday
1020,None,23:00:00,Thursday
1021,None,00:00:00,Friday
1022,None,01:00:00,Friday
1023,None,02:00:00,Friday
1024,None,03:00:00,Friday
1025,None,04:00:00,Friday
1026,None,05:00:00,Friday
1027,None,06:00:00,Friday
1028,None,07:00:00,Friday
1029,None,08:00:00,Friday
1030,None,09:00:00,Friday
1031,None,10:00:00,Friday
1032,None,11:00:00,Friday
1033,None,12:00:00,Friday
1034,None,13:00:00,Friday
1035,None,14:00:00,Friday
1036,None,15:00:00,Friday
1037,None,16:00:00,Friday
1038,None,17:00:00,Friday
1039,None,18:00:00,Friday
1040,None,19:00:00,Friday
1041,None,20:00:00,Friday
1042,None,21:00:00,Friday
1043,None,22:00:00,Friday
1044,None,23:00:00,Friday
1045,None,00:00:00,Saturday
1046,None,01:00:00,Saturday
1047,None,02:00:00,Saturday
1048,None,03:00:00,Saturday
1049,None,04:00:00,Saturday
1050,None,05:00:00,Saturday
1051,None,06:00:00,Saturday
1052,None,07:00:00,Saturday
1053,None,08:00:00,Saturday
1054,None,09:00:00,Saturday
1055,None,10:00:00,Saturday
1056,None,11:00:00,Saturday
1057,None,12:00:00,Saturday
1058,None,13:00:00,Saturday
1059,None,14:00:00,Saturday
1060,None,15:00:00,Saturday
1061,None,16:00:00,Saturday
1062,None,17:00:00,Saturday
1063,None,19:00:00,Saturday
1064,None,20:00:00,Saturday
1065,None,21:00:00,Saturday
1066,None,22:00:00,Saturday
1067,None,23:00:00,Saturday
1068,None,00:00:00,Sunday
1069,None,01:00:00,Sunday
1070,None,02:00:00,Sunday
1071,None,03:00:00,Sunday
1072,None,04:00:00,Sunday
1073,None,05:00:00,Sunday
1074,None,06:00:00,Sunday
1075,None,07:00:00,Sunday
1076,None,08:00:00,Sunday
1077,None,09:00:00,Sunday
1078,None,10:00:00,Sunday
1079,None,11:00:00,Sunday
1080,None,12:00:00,Sunday
1081,None,13:00:00,Sunday
1082,None,14:00:00,Sunday
1083,None,15:00:00,Sunday
1084,None,16:00:00,Sunday
1085,None,17:00:00,Sunday
1086,None,18:00:00,Sunday
1087,None,19:00:00,Sunday
1088,None,20:00:00,Sunday
1089,None,21:00:00,Sunday
1090,None,22:00:00,Sunday
1091,None,23:00:00,Sunday
1092,None,00:00:00,Monday
1093,None,01:00:00,Monday
1094,None,02:00:00,Monday
1095,None,03:00:00,Monday
1096,None,04:00:00,Monday
1097,None,05:00:00,Monday
1098,None,06:00:00,Monday
1099,None,07:00:00,Monday
1100,None,08:00:00,Monday
1101,None,09:00:00,Monday
1102,None,10:00:00,Monday
1103,None,11:00:00,Monday
1104,None,12:00:00,Monday
1105,None,13:00:00,Monday
1106,None,14:00:00,Monday
1107,None,15:00:00,Monday
1108,None,16:00:00,Monday
1109,None,17:00:00,Monday
1110,None,18:00:00,Monday
1111,None,19:00:00,Monday
1112,None,20:00:00,Monday
1113,None,21:00:00,Monday
1114,None,22:00:00,Monday
1115,None,23:00:00,Monday
1116,None,00:00:00,Tuesday
1117,None,01:00:00,Tuesday
1118,None,02:00:00,Tuesday
1119,None,03:00:00,Tuesday
1120,None,04:00:00,Tuesday
1121,None,05:00:00,Tuesday
1122,None,06:00:00,Tuesday
1123,None,07:00:00,Tuesday
1124,None,08:00:00,Tuesday
1125,None,09:00:00,Tuesday
1126,None,10:00:00,Tuesday
1127,None,11:00:00,Tuesday
1128,None,12:00:00,Tuesday
1129,None,13:00:00,Tuesday
1130,None,14:00:00,Tuesday
1131,None,15:00:00,Tuesday
1132,None,16:00:00,Tuesday
1133,None,17:00:00,Tuesday
1134,None,18:00:00,Tuesday
1135,None,19:00:00,Tuesday
1136,None,20:00:00,Tuesday
1137,None,21:00:00,Tuesday
1138,None,22:00:00,Tuesday
1139,None,23:00:00,Tuesday
1140,None,00:00:00,Wednesday
1141,None,01:00:00,Wednesday
1142,None,02:00:00,Wednesday
1143,None,03:00:00,Wednesday
1144,None,04:00:00,Wednesday
1145,None,05:00:00,Wednesday
1146,None,06:00:00,Wednesday
1147,None,07:00:00,Wednesday
1148,None,08:00:00,Wednesday
1149,None,09:00:00,Wednesday
1150,None,10:00:00,Wednesday
1151,None,11:00:00,Wednesday
1152,None,12:00:00,Wednesday
1153,None,13:00:00,Wednesday
1154,None,14:00:00,Wednesday
1155,None,15:00:00,Wednesday
1156,None,16:00:00,Wednesday
1157,None,17:00:00,Wednesday
1158,None,18:00:00,Wednesday
1159,None,19:00:00,Wednesday
1160,None,20:00:00,Wednesday
1161,None,21:00:00,Wednesday
1162,None,22:00:00,Wednesday
1163,None,23:00:00,Wednesday
1164,Thanksgiving Day,00:00:00,Thursday
1165,None,01:00:00,Thursday
1166,None,02:00:00,Thursday
1167,None,03:00:00,Thursday
1168,None,04:00:00,Thursday
1169,None,05:00:00,Thursday
1170,None,06:00:00,Thursday
1171,None,07:00:00,Thursday
1172,None,08:00:00,Thursday
1173,None,09:00:00,Thursday
1174,None,10:00:00,Thursday
1175,None,11:00:00,Thursday
1176,None,12:00:00,Thursday
1177,None,13:00:00,Thursday
1178,None,14:00:00,Thursday
1179,None,15:00:00,Thursday
1180,None,16:00:00,Thursday
1181,None,17:00:00,Thursday
1182,None,18:00:00,Thursday
1183,None,19:00:00,Thursday
1184,None,20:00:00,Thursday
1185,None,21:00:00,Thursday
1186,None,22:00:00,Thursday
1187,None,23:00:00,Thursday
1188,None,00:00:00,Friday
1189,None,01:00:00,Friday
1190,None,02:00:00,Friday
1191,None,03:00:00,Friday
1192,None,04:00:00,Friday
1193,None,05:00:00,Friday
1194,None,06:00:00,Friday
1195,None,07:00:00,Friday
1196,None,08:00:00,Friday
1197,None,09:00:00,Friday
1198,None,10:00:00,Friday
1199,None,11:00:00,Friday
1200,None,12:00:00,Friday
1201,None,13:00:00,Friday
1202,None,14:00:00,Friday
1203,None,15:00:00,Friday
1204,None,16:00:00,Friday
1205,None,17:00:00,Friday
1206,None,18:00:00,Friday
1207,None,19:00:00,Friday
1208,None,20:00:00,Friday
1209,None,21:00:00,Friday
1210,None,22:00:00,Friday
1211,None,23:00:00,Friday
1212,None,00:00:00,Saturday
1213,None,01:00:00,Saturday
1214,None,02:00:00,Saturday
1215,None,03:00:00,Saturday
1216,None,04:00:00,Saturday
1217,None,05:00:00,Saturday
1218,None,06:00:00,Saturday
1219,None,07:00:00,Saturday
1220,None,08:00:00,Saturday
1221,None,09:00:00,Saturday
1222,None,10:00:00,Saturday
1223,None,11:00:00,Saturday
1224,None,12:00:00,Saturday
1225,None,13:00:00,Saturday
1226,None,14:00:00,Saturday
1227,None,15:00:00,Saturday
1228,None,16:00:00,Saturday
1229,None,17:00:00,Saturday
1230,None,18:00:00,Saturday
1231,None,19:00:00,Saturday
1232,None,20:00:00,Saturday
1233,None,01:00:00,Sunday
1234,None,02:00:00,Sunday
1235,None,03:00:00,Sunday
1236,None,04:00:00,Sunday
1237,None,05:00:00,Sunday
1238,None,06:00:00,Sunday
1239,None,07:00:00,Sunday
1240,None,08:00:00,Sunday
1241,None,09:00:00,Sunday
1242,None,10:00:00,Sunday
1243,None,11:00:00,Sunday
1244,None,12:00:00,Sunday
1245,None,13:00:00,Sunday
1246,None,14:00:00,Sunday
1247,None,15:00:00,Sunday
1248,None,16:00:00,Sunday
1249,None,17:00:00,Sunday
1250,None,18:00:00,Sunday
1251,None,19:00:00,Sunday
1252,None,20:00:00,Sunday
1253,None,21:00:00,Sunday
1254,None,22:00:00,Sunday
1255,None,23:00:00,Sunday
1256,None,00:00:00,Monday
1257,None,01:00:00,Monday
1258,None,02:00:00,Monday
1259,None,03:00:00,Monday
1260,None,04:00:00,Monday
1261,None,05:00:00,Monday
1262,None,06:00:00,Monday
1263,None,07:00:00,Monday
1264,None,08:00:00,Monday
1265,None,09:00:00,Monday
1266,None,10:00:00,Monday
1267,None,11:00:00,Monday
1268,None,12:00:00,Monday
1269,None,13:00:00,Monday
1270,None,15:00:00,Monday
1271,None,16:00:00,Monday
1272,None,17:00:00,Monday
1273,None,18:00:00,Monday
1274,None,19:00:00,Monday
1275,None,20:00:00,Monday
1276,None,21:00:00,Monday
1277,None,22:00:00,Monday
1278,None,23:00:00,Monday
1279,None,00:00:00,Tuesday
1280,None,01:00:00,Tuesday
1281,None,02:00:00,Tuesday
1282,None,03:00:00,Tuesday
1283,None,04:00:00,Tuesday
1284,None,05:00:00,Tuesday
1285,None,06:00:00,Tuesday
1286,None,07:00:00,Tuesday
1287,None,08:00:00,Tuesday
1288,None,09:00:00,Tuesday
1289,None,10:00:00,Tuesday
1290,None,11:00:00,Tuesday
1291,None,12:00:00,Tuesday
1292,None,13:00:00,Tuesday
1293,None,14:00:00,Tuesday
1294,None,15:00:00,Tuesday
1295,None,16:00:00,Tuesday
1296,None,17:00:00,Tuesday
1297,None,18:00:00,Tuesday
1298,None,19:00:00,Tuesday
1299,None,20:00:00,Tuesday
1300,None,21:00:00,Tuesday
1301,None,22:00:00,Tuesday
1302,None,23:00:00,Tuesday
1303,None,00:00:00,Wednesday
1304,None,01:00:00,Wednesday
1305,None,02:00:00,Wednesday
1306,None,03:00:00,Wednesday
1307,None,04:00:00,Wednesday
1308,None,05:00:00,Wednesday
1309,None,06:00:00,Wednesday
1310,None,07:00:00,Wednesday
1311,None,08:00:00,Wednesday
1312,None,09:00:00,Wednesday
1313,None,10:00:00,Wednesday
1314,None,11:00:00,Wednesday
1315,None,12:00:00,Wednesday
1316,None,13:00:00,Wednesday
1317,None,14:00:00,Wednesday
1318,None,15:00:00,Wednesday
1319,None,16:00:00,Wednesday
1320,None,17:00:00,Wednesday
1321,None,18:00:00,Wednesday
1322,None,19:00:00,Wednesday
1323,None,20:00:00,Wednesday
1324,None,21:00:00,Wednesday
1325,None,22:00:00,Wednesday
1326,None,23:00:00,Wednesday
1327,None,00:00:00,Thursday
1328,None,01:00:00,Thursday
1329,None,02:00:00,Thursday
1330,None,03:00:00,Thursday
1331,None,04:00:00,Thursday
1332,None,05:00:00,Thursday
1333,None,06:00:00,Thursday
1334,None,07:00:00,Thursday
1335,None,08:00:00,Thursday
1336,None,09:00:00,Thursday
1337,None,10:00:00,Thursday
1338,None,11:00:00,Thursday
1339,None,12:00:00,Thursday
1340,None,13:00:00,Thursday
1341,None,14:00:00,Thursday
1342,None,15:00:00,Thursday
1343,None,16:00:00,Thursday
1344,None,17:00:00,Thursday
1345,None,18:00:00,Thursday
1346,None,19:00:00,Thursday
1347,None,20:00:00,Thursday
1348,None,21:00:00,Thursday
1349,None,23:00:00,Thursday
1350,None,00:00:00,Friday
1351,None,01:00:00,Friday
1352,None,02:00:00,Friday
1353,None,03:00:00,Friday
1354,None,04:00:00,Friday
1355,None,05:00:00,Friday
1356,None,06:00:00,Friday
1357,None,07:00:00,Friday
1358,None,08:00:00,Friday
1359,None,09:00:00,Friday
1360,None,10:00:00,Friday
1361,None,11:00:00,Friday
1362,None,13:00:00,Friday
1363,None,14:00:00,Friday
1364,None,15:00:00,Friday
1365,None,16:00:00,Friday
1366,None,17:00:00,Friday
1367,None,18:00:00,Friday
1368,None,19:00:00,Friday
1369,None,20:00:00,Friday
1370,None,21:00:00,Friday
1371,None,22:00:00,Friday
1372,None,23:00:00,Friday
1373,None,00:00:00,Saturday
1374,None,01:00:00,Saturday
1375,None,02:00:00,Saturday
1376,None,03:00:00,Saturday
1377,None,04:00:00,Saturday
1378,None,05:00:00,Saturday
1379,None,06:00:00,Saturday
1380,None,07:00:00,Saturday
1381,None,08:00:00,Saturday
1382,None,09:00:00,Saturday
1383,None,10:00:00,Saturday
1384,None,11:00:00,Saturday
1385,None,12:00:00,Saturday
1386,None,13:00:00,Saturday
1387,None,14:00:00,Saturday
1388,None,15:00:00,Saturday
1389,None,16:00:00,Saturday
1390,None,17:00:00,Saturday
1391,None,18:00:00,Saturday
1392,None,19:00:00,Saturday
1393,None,20:00:00,Saturday
1394,None,21:00:00,Saturday
1395,None,22:00:00,Saturday
1396,None,23:00:00,Saturday
1397,None,00:00:00,Sunday
1398,None,01:00:00,Sunday
1399,None,02:00:00,Sunday
1400,None,03:00:00,Sunday
1401,None,04:00:00,Sunday
1402,None,05:00:00,Sunday
1403,None,06:00:00,Sunday
1404,None,07:00:00,Sunday
1405,None,08:00:00,Sunday
1406,None,10:00:00,Sunday
1407,None,11:00:00,Sunday
1408,None,12:00:00,Sunday
1409,None,13:00:00,Sunday
1410,None,14:00:00,Sunday
1411,None,15:00:00,Sunday
1412,None,16:00:00,Sunday
1413,None,17:00:00,Sunday
1414,None,18:00:00,Sunday
1415,None,19:00:00,Sunday
1416,None,20:00:00,Sunday
1417,None,21:00:00,Sunday
1418,None,22:00:00,Sunday
1419,None,23:00:00,Sunday
1420,None,00:00:00,Monday
1421,None,01:00:00,Monday
1422,None,02:00:00,Monday
1423,None,03:00:00,Monday
1424,None,04:00:00,Monday
1425,None,05:00:00,Monday
1426,None,06:00:00,Monday
1427,None,07:00:00,Monday
1428,None,08:00:00,Monday
1429,None,09:00:00,Monday
1430,None,10:00:00,Monday
1431,None,11:00:00,Monday
1432,None,12:00:00,Monday
1433,None,13:00:00,Monday
1434,None,14:00:00,Monday
1435,None,15:00:00,Monday
1436,None,16:00:00,Monday
1437,None,17:00:00,Monday
1438,None,18:00:00,Monday
1439,None,19:00:00,Monday
1440,None,20:00:00,Monday
1441,None,21:00:00,Monday
1442,None,22:00:00,Monday
1443,None,23:00:00,Monday
1444,None,00:00:00,Tuesday
1445,None,01:00:00,Tuesday
1446,None,02:00:00,Tuesday
1447,None,03:00:00,Tuesday
1448,None,04:00:00,Tuesday
1449,None,05:00:00,Tuesday
1450,None,07:00:00,Tuesday
1451,None,08:00:00,Tuesday
1452,None,09:00:00,Tuesday
1453,None,10:00:00,Tuesday
1454,None,11:00:00,Tuesday
1455,None,12:00:00,Tuesday
1456,None,13:00:00,Tuesday
1457,None,14:00:00,Tuesday
1458,None,15:00:00,Tuesday
1459,None,16:00:00,Tuesday
1460,None,17:00:00,Tuesday
1461,None,18:00:00,Tuesday
1462,None,19:00:00,Tuesday
1463,None,20:00:00,Tuesday
1464,None,21:00:00,Tuesday
1465,None,22:00:00,Tuesday
1466,None,23:00:00,Tuesday
1467,None,01:00:00,Wednesday
1468,None,02:00:00,Wednesday
1469,None,03:00:00,Wednesday
1470,None,04:00:00,Wednesday
1471,None,05:00:00,Wednesday
1472,None,06:00:00,Wednesday
1473,None,07:00:00,Wednesday
1474,None,08:00:00,Wednesday
1475,None,09:00:00,Wednesday
1476,None,10:00:00,Wednesday
1477,None,11:00:00,Wednesday
1478,None,12:00:00,Wednesday
1479,None,13:00:00,Wednesday
1480,None,14:00:00,Wednesday
1481,None,15:00:00,Wednesday
1482,None,16:00:00,Wednesday
1483,None,17:00:00,Wednesday
1484,None,18:00:00,Wednesday
1485,None,19:00:00,Wednesday
1486,None,20:00:00,Wednesday
1487,None,21:00:00,Wednesday
1488,None,22:00:00,Wednesday
1489,None,23:00:00,Wednesday
1490,None,00:00:00,Thursday
1491,None,01:00:00,Thursday
1492,None,02:00:00,Thursday
1493,None,03:00:00,Thursday
1494,None,04:00:00,Thursday
1495,None,05:00:00,Thursday
1496,None,06:00:00,Thursday
1497,None,07:00:00,Thursday
1498,None,08:00:00,Thursday
1499,None,09:00:00,Thursday
1500,None,10:00:00,Thursday
1501,None,11:00:00,Thursday
1502,None,12:00:00,Thursday
1503,None,13:00:00,Thursday
1504,None,14:00:00,Thursday
1505,None,15:00:00,Thursday
1506,None,16:00:00,Thursday
1507,None,17:00:00,Thursday
1508,None,18:00:00,Thursday
1509,None,19:00:00,Thursday
1510,None,20:00:00,Thursday
1511,None,21:00:00,Thursday
1512,None,22:00:00,Thursday
1513,None,23:00:00,Thursday
1514,None,00:00:00,Friday
1515,None,01:00:00,Friday
1516,None,02:00:00,Friday
1517,None,03:00:00,Friday
1518,None,04:00:00,Friday
1519,None,05:00:00,Friday
1520,None,06:00:00,Friday
1521,None,08:00:00,Friday
1522,None,09:00:00,Friday
1523,None,10:00:00,Friday
1524,None,11:00:00,Friday
1525,None,12:00:00,Friday
1526,None,13:00:00,Friday
1527,None,14:00:00,Friday
1528,None,15:00:00,Friday
1529,None,16:00:00,Friday
1530,None,17:00:00,Friday
1531,None,18:00:00,Friday
1532,None,19:00:00,Friday
1533,None,20:00:00,Friday
1534,None,21:00:00,Friday
1535,None,22:00:00,Friday
1536,None,23:00:00,Friday
1537,None,00:00:00,Saturday
1538,None,01:00:00,Saturday
1539,None,02:00:00,Saturday
1540,None,03:00:00,Saturday
1541,None,04:00:00,Saturday
1542,None,05:00:00,Saturday
1543,None,06:00:00,Saturday
1544,None,07:00:00,Saturday
1545,None,08:00:00,Saturday
1546,None,09:00:00,Saturday
1547,None,10:00:00,Saturday
1548,None,11:00:00,Saturday
1549,None,12:00:00,Saturday
1550,None,13:00:00,Saturday
1551,None,14:00:00,Saturday
1552,None,15:00:00,Saturday
1553,None,16:00:00,Saturday
1554,None,17:00:00,Saturday
1555,None,19:00:00,Saturday
1556,None,20:00:00,Saturday
1557,None,21:00:00,Saturday
1558,None,22:00:00,Saturday
1559,None,23:00:00,Saturday
1560,None,01:00:00,Sunday
1561,None,02:00:00,Sunday
1562,None,03:00:00,Sunday
1563,None,04:00:00,Sunday
1564,None,05:00:00,Sunday
1565,None,06:00:00,Sunday
1566,None,07:00:00,Sunday
1567,None,08:00:00,Sunday
1568,None,09:00:00,Sunday
1569,None,10:00:00,Sunday
1570,None,11:00:00,Sunday
1571,None,12:00:00,Sunday
1572,None,13:00:00,Sunday
1573,None,14:00:00,Sunday
1574,None,15:00:00,Sunday
1575,None,16:00:00,Sunday
1576,None,17:00:00,Sunday
1577,None,18:00:00,Sunday
1578,None,19:00:00,Sunday
1579,None,20:00:00,Sunday
1580,None,21:00:00,Sunday
1581,None,22:00:00,Sunday
1582,None,23:00:00,Sunday
1583,None,00:00:00,Monday
1584,None,01:00:00,Monday
1585,None,02:00:00,Monday
1586,None,03:00:00,Monday
1587,None,04:00:00,Monday
1588,None,05:00:00,Monday
1589,None,06:00:00,Monday
1590,None,07:00:00,Monday
1591,None,08:00:00,Monday
1592,None,09:00:00,Monday
1593,None,10:00:00,Monday
1594,None,11:00:00,Monday
1595,None,12:00:00,Monday
1596,None,13:00:00,Monday
1597,None,14:00:00,Monday
1598,None,15:00:00,Monday
1599,None,16:00:00,Monday
1600,None,17:00:00,Monday
1601,None,18:00:00,Monday
1602,None,19:00:00,Monday
1603,None,20:00:00,Monday
1604,None,21:00:00,Monday
1605,None,22:00:00,Monday
1606,None,23:00:00,Monday
1607,None,00:00:00,Tuesday
1608,None,01:00:00,Tuesday
1609,None,02:00:00,Tuesday
1610,None,03:00:00,Tuesday
1611,None,04:00:00,Tuesday
1612,None,05:00:00,Tuesday
1613,None,06:00:00,Tuesday
1614,None,07:00:00,Tuesday
1615,None,08:00:00,Tuesday
1616,None,09:00:00,Tuesday
1617,None,10:00:00,Tuesday
1618,None,11:00:00,Tuesday
1619,None,12:00:00,Tuesday
1620,None,13:00:00,Tuesday
1621,None,14:00:00,Tuesday
1622,None,15:00:00,Tuesday
1623,None,16:00:00,Tuesday
1624,None,17:00:00,Tuesday
1625,None,18:00:00,Tuesday
1626,None,19:00:00,Tuesday
1627,None,20:00:00,Tuesday
1628,None,21:00:00,Tuesday
1629,None,22:00:00,Tuesday
1630,None,23:00:00,Tuesday
1631,None,00:00:00,Wednesday
1632,None,01:00:00,Wednesday
1633,None,02:00:00,Wednesday
1634,None,03:00:00,Wednesday
1635,None,04:00:00,Wednesday
1636,None,05:00:00,Wednesday
